Country Code,Country,State Code,State,Dam Name,Lattitude,Longitude,Resorvoir Area,Effective Storage Capacity
1,India,21,Maharashtra,LADAKA,"31°36'42.8399999999948""","65°40'51.96000000000254""",,2300
1,India,21,Maharashtra,DHANORA,"21°2'50.85384000000374""","76°31'53.3341200000018""",259,890
1,India,21,Maharashtra,PINGORI,"20°59'32.54640000000592""","75°32'49.32239999998728""",,
1,India,21,Maharashtra,JAMWADI,,,58,1260
1,India,21,Maharashtra,MUNJALA,"19°44'58.84584000000558""","78°53'16.078920000007884""",,1980
1,India,21,Maharashtra,BEWARTOLA (INTER STATE P,"21°16'38.26704000000319""","80°35'37.79880000001299""",1478.9,5290
1,India,21,Maharashtra,KOLHI,"18°10'19.076520000004393""","75°49'56.39808000001153""",185,4306
1,India,21,Maharashtra,AKOLI,"19°36'31.24763999999459""","76°41'4.499520000020993""",,2260
1,India,21,Maharashtra,CHENNA,"20°11'5.535600000004024""","79°59'41.264160000012""",1930,14790
1,India,21,Maharashtra,NIMGAON,"21°27'35.28000000000475""","80°11'41.999999999975444""",1330,4730
1,India,21,Maharashtra,BADUR,"16°7'57.16163999999708""","119°46'37.23635999999374""",1010,2430
1,India,21,Maharashtra,MADAN,"41°29'54.888719999997306""","24°56'23.757719999999836""",,10560
1,India,21,Maharashtra,GODAVARI,"19°41'50.33615999999853""","73°33'39.36996000002296""",2565,40790
1,India,21,Maharashtra,PINDKEPUR,"21°27'35.28000000000475""","80°11'41.999999999975444""",3245,5920
1,India,21,Maharashtra,SUNA,"19°30'0.0""","77°40'12.000000000006139""",,3350
1,India,21,Maharashtra,TALOCAL NALLAHI,,,,7100
1,India,21,Maharashtra,KOREGAON,,,1380,3680
1,India,21,Maharashtra,GOD RIVER MEDIUM PROJ.,"17°11'13.657560000005162""","73°33'7.383600000021033""",3006,64.73
1,India,21,Maharashtra,KARWAPPA,"20°11'5.535600000004024""","79°59'41.264160000012""",4454,32560
1,India,21,Maharashtra,HADGAON,"18°6'57.99960000000027""","76°45'8.999999999991815""",,2510
1,India,21,Maharashtra,MANIKPURI,"21°32'44.10275999999726""","74°28'5.999879999991435""",650,13450
1,India,21,Maharashtra,WAKI,"20°39'55.83779999999962""","75°20'52.76796000000559""",1656,5280
1,India,21,Maharashtra,LOWER TAPI,"19°59'50.83188000000035""","73°47'23.28828000001863""",3150,11470
1,India,21,Maharashtra,BHAVALI,"19°26'59.99999999999744""","73°19'47.99999999999386""",4980,69760
1,India,21,Maharashtra,JAMKHED,"18°42'2.901600000000144""","77°21'46.249200000007704""",,8150
1,India,21,Maharashtra,NAGAN,"21°9'41.94972000000433""","73°47'40.705079999991085""",3334,22760
1,India,21,Maharashtra,TALAMBA,"16°0'28.799999999996828""","73°41'13.199999999991405""",21350,285630
1,India,21,Maharashtra,WAKOD,"28°11'32.65584000000331""","68°31'9.068880000008903""",4480,11400
1,India,21,Maharashtra,MAHAMADWADI,"20°44'2.4892800000009174""","77°21'58.243680000000495""",4243,91399
1,India,21,Maharashtra,LOWER PANZARA (AKKALPAD,"20°29'20.71500000000043""","74°1'37.46819999999161""",3123,36990
1,India,21,Maharashtra,WAKI,"20°39'55.83779999999962""","75°20'52.76796000000559""",2054,53340
1,India,21,Maharashtra,DARA,"21°22'31.98252000000565""","74°14'33.95183999999517""",2070,21700
1,India,21,Maharashtra,UPPER KADWA,"18°23'7.921319999999525""","72°55'39.36287999997603""",238,9460
1,India,21,Maharashtra,GOMAI,"21°32'44.10275999999726""","74°28'5.999879999991435""",5920,20352
1,India,21,Maharashtra,UTAWALI,"20°8'55.55508000000316""","76°34'29.391239999981735""",3642,
1,India,21,Maharashtra,CHANDRABHAGA,"20°55'32.99880000000286""","77°45'52.99920000002203""",3262,41248
1,India,21,Maharashtra,TULTULI,"20°11'5.535600000004024""","79°59'41.264160000012""",50920,216948
1,India,21,Maharashtra,PURNA,"20°55'32.99880000000286""","77°45'52.99920000002203""",5880,35370
1,India,21,Maharashtra,ANJNERI,"20°59'33.376199999995606""","74°18'50.66711999997551""",14815,87870
1,India,21,Maharashtra,NAWATHA,"20°54'15.192359999999496""","74°46'29.632439999996905""",7360,33910
1,India,21,Maharashtra,UPPER MANAR,"31°36'42.8399999999948""","65°40'51.96000000000254""",,68.09
1,India,21,Maharashtra,SAPALI (UPPER PENGANGA),"19°40'20.96112000000403""","77°19'5.100959999979295""",,58
1,India,21,Maharashtra,LENDI,"51°30'48.91392000001247""","7°27'55.07316000000017""",,5620
1,India,21,Maharashtra,HUMAN,"19°56'59.99999999999744""","79°17'59.99999999998977""",80930,2245590
1,India,21,Maharashtra,PRAKASHA BARRAGE,"20°24'27.232199999997988""","74°29'36.92868000002022""",3850,248210
1,India,21,Maharashtra,LOWER WARDHA,"20°44'43.14839999999464""","78°36'7.900560000015275""",54654,216870
1,India,21,Maharashtra,DHANER,"21°19'9.795000000004563""","76°13'20.73828000002436""",170,141000
1,India,21,Maharashtra,NANDURI,,,575.36,35780
1,India,21,Maharashtra,SULWADE BARRAGE,"21°32'44.10275999999726""","74°28'5.999879999991435""",11870,62110
1,India,21,Maharashtra,WADISHEWADI,"21°32'44.10275999999726""","74°28'5.999879999991435""",18230,91810
1,India,21,Maharashtra,DEHALI,"21°16'21.234360000004813""","74°44'43.828079999995""",1229,65060
1,India,21,Maharashtra,GOSI (KD),"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",22258,376592
1,India,21,Maharashtra,ZARI,"19°15'39.5848799999996""","76°46'35.993999999978996""",,1636
1,India,21,Maharashtra,RANJANGAON,"15°44'50.01863999999955""","75°30'47.202119999985825""",,1758
1,India,21,Maharashtra,PUNAD,"21°33'16.648199999997075""","74°0'57.419639999983474""",2202,17290
1,India,21,Maharashtra,ALKHIVALI,"19°16'52.51692000000588""","73°2'53.84831999997914""",1280,
1,India,21,Maharashtra,ALANDI CHORACHI,"18°31'13.549080000003642""","73°51'24.277319999984""",,
1,India,21,Maharashtra,DEODHANORA,"35°28'41.66508000001102""","72°35'18.616199999996752""",,1214
1,India,21,Maharashtra,DONGARTAL,"21°23'59.999999999994884""","79°19'47.99999999999386""",28.33,770
1,India,21,Maharashtra,SHIRASWADI,"17°39'16.199999999995498""","74°21'41.04000000001179""",,1520
1,India,21,Maharashtra,PRALHADPUR,"20°14'51.77220000000261""","75°46'8.854320000008329""",55,1130
1,India,21,Maharashtra,DHAWADI,"17°59'4.022520000000043""","74°26'9.752640000018573""",,960
1,India,21,Maharashtra,KHANDERAJURI,"16°48'59.405400000003965""","74°38'32.90207999997506""",,510
1,India,21,Maharashtra,KURWALI (BK),"17°39'16.199999999995498""","74°21'41.04000000001179""",137,1290
1,India,21,Maharashtra,WAFOLA,"15°54'18.945719999999113""","73°49'16.756679999978132""",348,2333
1,India,21,Maharashtra,TULSHI VRIDHAVAN,"20°1'54.98256000000424""","74°46'7.742279999981747""",,2440
1,India,21,Maharashtra,JAWAK,"32°19'53.96231999999145""","74°21'56.54592000001003""",43,910
1,India,21,Maharashtra,KANHADEVI,"17°31'8.382000000001142""","75°26'35.56463999997504""",,
1,India,21,Maharashtra,SHIVARA,"20°34'48.71424000000161""","77°44'11.84711999997944""",,
1,India,21,Maharashtra,SORGAON,"17°31'27.17832000000527""","76°12'19.589760000001206""",,1630
1,India,21,Maharashtra,MALKAPUR,"18°48'28.32516000000112""","75°9'59.34059999999363""",,
1,India,21,Maharashtra,RAHIMBAD,"20°18'2.5579538487363607E-12""","75°39'2.0463630789890885E-11""",392,666
1,India,21,Maharashtra,MAHIND,"27°40'0.0012000000012335477""","85°19'0.0011999999833278707""",367,1.99
1,India,21,Maharashtra,PIMPALGAON,"18°14'0.18815999999389987""","75°41'38.932079999985945""",,9860
1,India,21,Maharashtra,PIMPALGAON,"18°14'0.18815999999389987""","75°41'38.932079999985945""",464662,
1,India,21,Maharashtra,WAKHARI,"17°59'4.022520000000043""","74°26'9.752640000018573""",369,1040
1,India,21,Maharashtra,PATODEWADI,"16°54'36.52487999999522""","73°56'46.568040000024666""",316,1610
1,India,21,Maharashtra,NANDESHI,"27°11'52.90259999999819""","77°6'37.85256000000686""",,1580
1,India,21,Maharashtra,BEWADI,"17°39'16.199999999995498""","74°21'41.04000000001179""",324,670
1,India,21,Maharashtra,WALWAND,"18°27'47.00160000000608""","74°34'44.00040000001354""",,2040
1,India,21,Maharashtra,PARGAON SUDRIK,"51°50'7.431360000001064""","-10°-9'-57.83723999999836""",38,817
1,India,21,Maharashtra,WALGUD,"45°32'25.800000000005525""","21°9'25.200000000000102""",524,1460
1,India,21,Maharashtra,ANVI,,,54,1630
1,India,21,Maharashtra,GALAN,"20°39'55.83779999999962""","75°20'52.76796000000559""",444,1874
1,India,21,Maharashtra,AMLA,"19°9'52.79544000000186""","76°12'16.037640000006377""",688,1696
1,India,21,Maharashtra,CHANDPUR,"29°8'2.400000000001228""","78°16'15.600000000002865""",52,2763
1,India,21,Maharashtra,NIGNOOR,"19°35'51.31860000000188""","77°41'29.806080000005295""",833,3370
1,India,21,Maharashtra,GONDEGAON,"20°48'34.45703999999779""","75°46'43.4488800000247""",1383,2707
1,India,21,Maharashtra,TUNGI,"-34°-37'-18.993000000010625""","-58°-22'-37.73820000000569""",1035,2580
1,India,21,Maharashtra,KAMARGAON,"51°50'7.431360000001064""","-10°-9'-57.83723999999836""",85,1920
1,India,21,Maharashtra,CHINCHOLI TAPSE,"-34°-37'-18.993000000010625""","-58°-22'-37.73820000000569""",1675,3530
1,India,21,Maharashtra,NASARDI,,,84,2078
1,India,21,Maharashtra,KUNDRALA,"18°42'2.901600000000144""","77°21'46.249200000007704""",253,12990
1,India,21,Maharashtra,GHARNI,"18°49'47.99999999999386""","74°22'47.99999999998363""",,22460
1,India,21,Maharashtra,DOLWAHAL (WEIR),"49°18'19.939680000002795""","16°0'20.171880000002318""",3230,1840
1,India,21,Maharashtra,GIRNA,"18°23'7.921319999999525""","72°55'39.36287999997603""",60040,525920
1,India,21,Maharashtra,KHADKI,"19°15'49.967639999997004""","75°44'57.66612000001942""",34.94,1100
1,India,21,Maharashtra,SAWARPANI,"21°10'8.173919999994439""","77°18'3.0621600000142735""",123,610
1,India,21,Maharashtra,KAMTHA,"18°0'36.133200000001864""","76°4'15.845160000018268""",394,1236
1,India,21,Maharashtra,SONKHED,"31°36'42.8399999999948""","65°40'51.96000000000254""",,1500
1,India,21,Maharashtra,IEET,"18°59'20.721479999999417""","75°45'36.28260000002115""",57,1257
1,India,21,Maharashtra,TAKALI,"20°43'45.81047999999413""","76°32'3.739559999995663""",487.29,870
1,India,21,Maharashtra,ITOLA,"18°24'25.147800000003997""","76°56'49.2792000000145""",,1360
1,India,21,Maharashtra,GONDWAGHOLI,"21°15'27.302400000004923""","77°30'31.231440000004795""",318,950
1,India,21,Maharashtra,PACHANGRI,"18°52'43.91111999999595""","75°37'35.860799999987876""",449,1235
1,India,21,Maharashtra,GHODEGAON,"20°48'34.45703999999779""","75°46'43.4488800000247""",,1931
1,India,21,Maharashtra,SATKUND,"20°16'11.999999999998465""","75°7'47.99999999998363""",,1660
1,India,21,Maharashtra,MANAGAD,"21°27'35.28000000000475""","80°11'41.999999999975444""",1104.8,5624
1,India,21,Maharashtra,GARKHED,"19°57'11.963159999995128""","76°7'34.30883999998741""",413,1990
1,India,21,Maharashtra,PIMPALDARI,"19°40'20.96112000000403""","77°19'5.100959999979295""",,2250
1,India,21,Maharashtra,MASSAJOG,"18°42'51.249599999998736""","76°3'51.75971999997955""",862,2495
1,India,21,Maharashtra,SANGRAMPUR,"21°24'25.94880000000245""","79°55'57.269999999999754""",14.23,3860
1,India,21,Maharashtra,RANSAI,"-9°-23'-6.647279999998261""","-77°-35'-55.8020400000089""",1360,8550
1,India,21,Maharashtra,ACHAKDANI,"17°26'2.5843199999962962""","75°11'43.41624000000138""",,1350
1,India,21,Maharashtra,SUGAON,"31°36'42.8399999999948""","65°40'51.96000000000254""",,3190
1,India,21,Maharashtra,DASANE,"19°52'0.8518800000021542""","74°46'18.274440000024015""",260,1270
1,India,21,Maharashtra,JAMFAL,"20°54'15.192359999999496""","74°46'29.632439999996905""",,2170
1,India,21,Maharashtra,KAWALA,"18°40'15.732840000002568""","73°49'27.343559999994795""",530,2386
1,India,21,Maharashtra,BORALA,"19°37'42.53520000000634""","74°59'1.3448400000049787""",160,1860
1,India,21,Maharashtra,NIMKHED,"20°1'0.0012000000063494554""","76°1'59.99879999999621""",404,2668
1,India,21,Maharashtra,DARASWADI,"20°19'45.00120000000635""","74°14'39.99840000000518""",1660,2550
1,India,21,Maharashtra,GADADGAD,"20°16'11.999999999998465""","75°7'47.99999999998363""",1197,4640
1,India,21,Maharashtra,MALANGAON,"20°59'33.376199999995606""","74°18'50.66711999997551""",248,11325
1,India,21,Maharashtra,KOSARI,"17°2'59.98523999999634""","75°12'48.60323999999878""",,1390
1,India,21,Maharashtra,KADI,"18°48'28.32516000000112""","75°9'59.34059999999363""",,6380
1,India,21,Maharashtra,KARWAND,"18°56'10.79412000000076""","78°40'41.39615999999933""",,31500
1,India,21,Maharashtra,ITIADOH DAM,"16°22'57.21672000000126""","74°20'12.307920000023387""",46910,225120
1,India,21,Maharashtra,SIRPUR,"21°28'0.09300000000223463""","80°52'5.593080000015789""",32970,192520
1,India,21,Maharashtra,PUJARITOLA,"20°43'28.9362000000051""","79°33'47.35332000000312""",17650,48690
1,India,21,Maharashtra,ANJANI,"17°1'48.00000000000409""","74°35'59.999999999979536""",,1890
1,India,21,Maharashtra,NANAND,"-34°-37'-18.993000000010625""","-58°-22'-37.73820000000569""",960,2030
1,India,21,Maharashtra,TERNA,"18°11'9.837239999996825""","76°2'30.98724000000061""",380,18630
1,India,21,Maharashtra,KHANDWA,"21°49'32.64024000000262""","76°21'9.255599999991091""",,
1,India,21,Maharashtra,MANPADALE,"16°44'57.9325199999991""","74°25'14.916000000010854""",262,1290
1,India,21,Maharashtra,NAVEGAON,"21°6'29.447639999998785""","79°7'56.43156000000886""",62,980
1,India,21,Maharashtra,DOKSHET,"18°32'20.315039999997282""","73°19'6.444840000003751""",619.4,2580
1,India,21,Maharashtra,MUSAI,"19°26'59.99999999999744""","73°19'47.99999999999386""",528,3600
1,India,21,Maharashtra,SOMTHANA,"19°13'15.45095999999802""","77°40'12.461519999976645""",,840
1,India,21,Maharashtra,MORALE,"17°1'48.00000000000409""","74°35'59.999999999979536""",,540
1,India,21,Maharashtra,GHANEGAON,"15°44'50.01863999999955""","75°30'47.202119999985825""",454,939
1,India,21,Maharashtra,SHIRPUTI,"19°37'42.53520000000634""","74°59'1.3448400000049787""",196,1930
1,India,21,Maharashtra,TAKLI BORKHEDI,"20°44'43.14839999999464""","78°36'7.900560000015275""",294,1640
1,India,21,Maharashtra,GOLATGAON,"28°11'32.65584000000331""","68°31'9.068880000008903""",627,1227
1,India,21,Maharashtra,BANPURI,"17°25'43.439159999995525""","74°56'17.93507999999747""",,1230
1,India,21,Maharashtra,UNHERE,"18°32'20.315039999997282""","73°19'6.444840000003751""",451.5,1740
1,India,21,Maharashtra,SENDURSENA,"19°19'23.709360000000004""","77°9'17.083800000015117""",,1722
1,India,21,Maharashtra,NIMGAON MAHALUNGI,"18°49'38.09207999999472""","74°22'22.829879999982268""",,2970
1,India,21,Maharashtra,MISALWADI,"20°1'0.0012000000063494554""","76°1'59.99879999999621""",544,1880
1,India,21,Maharashtra,KARANJA,"20°28'59.87999999999943""","77°28'59.87999999999943""",783,2348
1,India,21,Maharashtra,KHADKI,"19°15'49.967639999997004""","75°44'57.66612000001942""",526,1285
1,India,21,Maharashtra,PAROLA,"19°43'11.999999999995907""","77°9'2.0463630789890885E-11""",,1905
1,India,21,Maharashtra,GOTALA,"18°42'22.300199999995414""","76°56'18.164399999991474""",810,3220
1,India,21,Maharashtra,NANDERA,"21°8'44.88143999999579""","79°5'17.35655999998471""",42,3020
1,India,21,Maharashtra,KONAMBE,"19°51'5.115907697472721E-12""","74°0'0.0""",478,1330
1,India,21,Maharashtra,DONGARGAON,"20°44'43.14839999999464""","78°36'7.900560000015275""",1080,4410
1,India,21,Maharashtra,GONDEGAON,"20°48'34.45703999999779""","75°46'43.4488800000247""",,1.9
1,India,21,Maharashtra,SHIRAWALI,"17°43'10.385759999996651""","73°23'48.528960000005554""",370,2969
1,India,21,Maharashtra,DUDHKHEDA,"21°32'44.10275999999726""","74°28'5.999879999991435""",967,3360
1,India,21,Maharashtra,SONEGAON,"31°36'42.8399999999948""","65°40'51.96000000000254""",,1783
1,India,21,Maharashtra,TRIVENI,"21°20'21.1200000000062""","78°0'47.15999999997962""",592,3010
1,India,21,Maharashtra,UMRI DAM,"21°23'8.919600000001253""","78°55'12.496799999979658""",805,5770
1,India,21,Maharashtra,INCHARNA,"18°52'43.91111999999595""","75°37'35.860799999987876""",688,2279
1,India,21,Maharashtra,KULTHE,"20°54'15.192359999999496""","74°46'29.632439999996905""",98,2850
1,India,21,Maharashtra,ALEGAONPAGA,"18°49'38.09207999999472""","74°22'22.829879999982268""",,1810
1,India,21,Maharashtra,BODHEGAON,"19°9'52.79544000000186""","76°12'16.037640000006377""",,3650
1,India,21,Maharashtra,MORNA,"20°27'36.00000000000307""","76°56'23.999999999991815""",4930,41460
1,India,21,Maharashtra,GYANGANGA,"20°43'45.81047999999413""","76°32'3.739559999995663""",4151,33930
1,India,21,Maharashtra,UPPER PUS (PUS),"19°54'37.53252000000401""","77°34'7.136399999976675""",8953,91260
1,India,21,Maharashtra,KHAPRI,"21°6'29.447639999998785""","79°7'56.43156000000886""",401.08,2116
1,India,21,Maharashtra,BURBHUSHI,"19°13'15.45095999999802""","77°40'12.461519999976645""",,1070
1,India,22,Manipur,KHOUPUM,24°39'41.80'' N,93°32'0.62'' E,840,2470
1,India,22,Manipur,SINGDA,24°52'30'' N,93°48'24'' E,510,8510
1,India,22,Manipur,KHUGA,24°00'00'' N,93°50'00'' E,7000,60400
1,India,22,Manipur,KHUGA,"41°1'37.73135999999738""","-4°-6'-42.786000000000044""",,
1,India,22,Manipur,THOUBAL,"24°49'12.000000000001023""","93°57'1.0231815394945443E-11""",12150,124580
1,India,23,Meghalaya,"UMTRU MASONRY W EIR, DEHAL, BYRNIHAT.","26°8'40.260839999997415""","91°44'10.451400000014246""",,
1,India,23,Meghalaya,"UMIAM CONCRETE DAM (STAGE-I),UMIAM (BARAPANI)","91°54'5""N","25°39'38.4""E",10200,142350
1,India,23,Meghalaya,"UMIAM -UMTRU CONCRETE DAM(STAGE - III), KYRDEMKULAI","91°47'21""N","25°43'59.57""E",650,2780
1,India,23,Meghalaya,"UMIAM-UMTRU CONCRETE DAM (STAGE IV), NONGKHYLLEM","91°46'58""N","25°47'40""E",150,810
1,India,23,Meghalaya,"MAW PHLANG DAM, GREATER SHILLONG W ATER SUPPLY SCHEME",,,590,7209
1,India,23,Meghalaya,"MYNTDU-LESHKA CONCRETE DAM (STAGE- I), SUCHEN",92°-15' to 92°-30',26°-10' to 26°-17',710,7320
1,India,23,Meghalaya,NEW UMTRU,91°49',26°,,
1,India,26,Orissa,SORODA,"190 - 45' - 00"" N","840 - 26' - 00"" E",9100,49750
1,India,26,Orissa,HALADIA,"200 - 03' - 40"" N","860 - 42' - 46"" E",640,46870
1,India,26,Orissa,HIRAKUD,"210 - 32' - 00"" N","830 - 52' - 00"" E",743000,5818000
1,India,26,Orissa,JALAPUT,"180 - 27' - 00"" N","820 - 23' - 00"" E",97120,816390
1,India,26,Orissa,BHATRAJORE,"190 - 50' - 15"" N","830 - 00' - 45"" E",638,2940
1,India,26,Orissa,MANDIRA,"220 - 16' - 00"" N","840 - 40' - 00"" E",44360,311020
1,India,26,Orissa,DHANEI,"190 - 47' - 30"" N","840 - 53' - 45"" E",4320,11710
1,India,26,Orissa,BHASKEL,"190 - 42' - 30"" N","820 - 08' - 00"" E",6144,27670
1,India,26,Orissa,BUDHABUDHIANI,"190 - 52' - 00"" N","850 - 00' - 00"" E",2695,15000
1,India,26,Orissa,PANASAPAL,"200 - 85' -00"" N","850 - 30' - 00"" E",232,1220
1,India,26,Orissa,KODIGAON,"180 - 42' - 30"" N","820 - 49' - 00"" E",230,2120
1,India,26,Orissa,LAUPAL,"200 - 47' - 00"" N","840 - 27' - 00"" E",250,2700
1,India,26,Orissa,SALIA,"190 - 48' - 00"" N","850 - 05' - 03"" E",4080,52760
1,India,26,Orissa,KUKURPETA,"200 - 02' - 10"" N","840 - 33' - 50"" E",391,1100
1,India,26,Orissa,LAIGAM,"200 - 41' - 00"" N","840 - 21' - 00"" E",511,1800
1,India,26,Orissa,GANIANALLA,"190 - 21' - 00"" N","840 - 39' - 00"" E",324,1740
1,India,26,Orissa,JHUMUKA,"300 - 30' - 00"" N","880 - 50' - 10"" E",1053,5436
1,India,26,Orissa,BADJORE(MI),"210 - 49' - 30"" N","860 - 47' - 00"" E",1736,1540
1,India,26,Orissa,BALASKUMPA,"200 - 24' - 36"" N","840 - 19' - 06"" E",,1010
