Country Code,Country,State Code,State,District,Net Groundwater Availability,Projected demand for Domestic and Industrial uses upto 2025,Net Ground Water Availability for Future Irrigation use
1,INDIA,31,TAMIL NADU,PUDUKKOTTAI,,,
1,INDIA,31,TAMIL NADU,RAMANATHAPURAM,,,
1,INDIA,31,TAMIL NADU,SALEM,,,
1,INDIA,31,TAMIL NADU,SIVAGANGA,,,
1,INDIA,31,TAMIL NADU,THANJAVUR,,,
1,INDIA,31,TAMIL NADU,TENI,,,
1,INDIA,31,TAMIL NADU,TIRUVALLUR,,,
1,INDIA,31,TAMIL NADU,THOOTHUKUDI,,,
1,INDIA,31,TAMIL NADU,TIRUNELVELI,,,
1,INDIA,31,TAMIL NADU,TIRUPPUR,,,
1,INDIA,31,TAMIL NADU,THIRUVARUR,,,
1,INDIA,31,TAMIL NADU,TIRUVANNAMALAI,,,
1,INDIA,31,TAMIL NADU,TIRUCHIRAPPALLI,,,
1,INDIA,31,TAMIL NADU,VELLORE,,,
1,INDIA,31,TAMIL NADU,VILLUPURAM,,,
1,INDIA,31,TAMIL NADU,VIRUDHUNAGAR,,,
1,INDIA,33,TRIPURA,WEST TRIPURA,,,
1,INDIA,33,TRIPURA,SOUTH TRIPURA,,,
1,INDIA,33,TRIPURA,NORTH TRIPURA,,,
1,INDIA,33,TRIPURA,DHALAI,,,
1,INDIA,35,UTTARPRADESH,AGRA,,,
1,INDIA,35,UTTARPRADESH,ALIGARH,,,
1,INDIA,35,UTTARPRADESH,ALLAHABAD,,,
1,INDIA,35,UTTARPRADESH,AMBEDKARNAGAR,,,
1,INDIA,35,UTTARPRADESH,AMETHI,,,
1,INDIA,35,UTTARPRADESH,JYOTIBAPHULE NAGAR,,,
1,INDIA,35,UTTARPRADESH,AURAIYA,,,
1,INDIA,35,UTTARPRADESH,AZAMGARH,,,
1,INDIA,35,UTTARPRADESH,BAGHPAT,,,
1,INDIA,35,UTTARPRADESH,BAHRAICH,,,
1,INDIA,35,UTTARPRADESH,BALLIA,,,
1,INDIA,35,UTTARPRADESH,BALRAMPUR,,,
1,INDIA,35,UTTARPRADESH,BANDA,,,
1,INDIA,35,UTTARPRADESH,BARABANKI,,,
1,INDIA,35,UTTARPRADESH,BAREILLY,,,
1,INDIA,35,UTTARPRADESH,BASTI,,,
1,INDIA,35,UTTARPRADESH,BIJNOR,,,
1,INDIA,35,UTTARPRADESH,BADAUN,,,
1,INDIA,35,UTTARPRADESH,BULANDSAHAR,,,
1,INDIA,35,UTTARPRADESH,CHANDAULI,,,
1,INDIA,35,UTTARPRADESH,CHITRAKOOT,,,
1,INDIA,35,UTTARPRADESH,DEORIA,,,
1,INDIA,35,UTTARPRADESH,ETAH,,,
1,INDIA,35,UTTARPRADESH,ETAWAH,,,
1,INDIA,35,UTTARPRADESH,FAIZABAD,,,
1,INDIA,35,UTTARPRADESH,FARRUKHABAD,,,
1,INDIA,35,UTTARPRADESH,FATEHPUR,,,
1,INDIA,35,UTTARPRADESH,FIROZABAD,,,
1,INDIA,35,UTTARPRADESH,GAUTAMBUDHNAGAR,,,
1,INDIA,35,UTTARPRADESH,GHAZIABAD,,,
1,INDIA,35,UTTARPRADESH,GAZIPUR,,,
1,INDIA,35,UTTARPRADESH,GONDA,,,
1,INDIA,35,UTTARPRADESH,GORAKHPUR,,,
1,INDIA,35,UTTARPRADESH,HAMIRPUR,,,
1,INDIA,35,UTTARPRADESH,HAPUR,,,
1,INDIA,35,UTTARPRADESH,HARDOI,,,
1,INDIA,35,UTTARPRADESH,MAHAMAYANAGAR,,,
1,INDIA,35,UTTARPRADESH,JALAUN,,,
1,INDIA,35,UTTARPRADESH,JAUNPUR,,,
1,INDIA,35,UTTARPRADESH,JHANSI,,,
1,INDIA,35,UTTARPRADESH,KANNAUJ,,,
1,INDIA,35,UTTARPRADESH,KANPUR DEHAT,,,
1,INDIA,35,UTTARPRADESH,KANPUR,,,
1,INDIA,35,UTTARPRADESH,KASGANJ,,,
1,INDIA,35,UTTARPRADESH,KAUSHAMBI,,,
1,INDIA,35,UTTARPRADESH,KUSHINAGAR,,,
1,INDIA,35,UTTARPRADESH,LAKHIMPUR KHERI,,,
1,INDIA,35,UTTARPRADESH,LALITPUR,,,
1,INDIA,35,UTTARPRADESH,LACKNOW,,,
1,INDIA,35,UTTARPRADESH,MAHARAJGANJ,,,
1,INDIA,35,UTTARPRADESH,MAHOBA,,,
1,INDIA,35,UTTARPRADESH,MAINPURI,,,
1,INDIA,35,UTTARPRADESH,MATHURA,,,
1,INDIA,35,UTTARPRADESH,MAUNATH BHANJAN,,,
1,INDIA,35,UTTARPRADESH,MEERUT,,,
1,INDIA,35,UTTARPRADESH,MIRZAPUR,,,
1,INDIA,35,UTTARPRADESH,MORADABAD,,,
1,INDIA,35,UTTARPRADESH,MUZAFARNAGAR,,,
1,INDIA,35,UTTARPRADESH,PILHIBHIT,,,
1,INDIA,35,UTTARPRADESH,PRATAPGARH,,,
1,INDIA,35,UTTARPRADESH,RAIBEARELI,,,
1,INDIA,35,UTTARPRADESH,RAMPUR,,,
1,INDIA,35,UTTARPRADESH,SHARANPUR,,,
1,INDIA,35,UTTARPRADESH,SAMBHAL,,,
1,INDIA,35,UTTARPRADESH,SANTKABIRNAGAR,,,
1,INDIA,35,UTTARPRADESH,SANTRAVIDASNAGAR,,,
1,INDIA,35,UTTARPRADESH,SHAHJAHANPUR,,,
1,INDIA,35,UTTARPRADESH,SHAMLI,,,
1,INDIA,35,UTTARPRADESH,SHRAWASTI,,,
1,INDIA,35,UTTARPRADESH,SIDDHARTHNAGAR,,,
1,INDIA,35,UTTARPRADESH,SITAPUR,,,
1,INDIA,35,UTTARPRADESH,SONBHADRA,,,
1,INDIA,35,UTTARPRADESH,SULTANPUR,,,
1,INDIA,35,UTTARPRADESH,UNNAO,,,
1,INDIA,35,UTTARPRADESH,VARANASI,,,
1,INDIA,34,UTTARAKHAND,DEHRADUN,,,
1,INDIA,34,UTTARAKHAND,HARIDWAR,,,
1,INDIA,34,UTTARAKHAND,NANITAL,,,
1,INDIA,34,UTTARAKHAND,UDHAM SINGH NAGAR,,,
1,INDIA,36,WEST BENGAL,MALDA,,,
1,INDIA,36,WEST BENGAL,NADIA,,,
1,INDIA,36,WEST BENGAL,KOCHBIHAR,,,
1,INDIA,36,WEST BENGAL,NORTH 24 PRAGANA,,,
1,INDIA,36,WEST BENGAL,DAKSHIN DINAJPUR,,,
1,INDIA,36,WEST BENGAL,UTTAR_DINAJPUR,,,
1,INDIA,36,WEST BENGAL,BANKURA,,,
1,INDIA,36,WEST BENGAL,PURULIYA,,,
1,INDIA,36,WEST BENGAL,JALPAIGURI,,,
1,INDIA,36,WEST BENGAL,BARDAMAN,,,
1,INDIA,36,WEST BENGAL,MURSIDABAD,,,
1,INDIA,36,WEST BENGAL,BIRBHUM,,,
1,INDIA,36,WEST BENGAL,HAORA,,,
1,INDIA,36,WEST BENGAL,DARJEELING,,,
1,INDIA,36,WEST BENGAL,HUGLI,,,
1,INDIA,36,WEST BENGAL,PASHCHIM MEDINIPUR,,,
1,INDIA,36,WEST BENGAL,EASTMEDNIPUR,,,
1,INDIA,1,ANDAMAN & NICOBAR,ANDAMAN NICOBAR,,,
1,INDIA,6,CHANDIGARH,CHANDIGARH,,,
1,INDIA,8,Dadra And Nagar Haveli,DADAR & NAGAR HAVELI,,,
1,INDIA,9,DAMAN & DIU,DAMAN,,,
1,INDIA,9,DAMAN & DIU,DIU,,,
1,INDIA,19,LAKSHADWEEP,AGATTI,,,
1,INDIA,19,LAKSHADWEEP,AMINI,,,
1,INDIA,19,LAKSHADWEEP,ANDROTH,,,
1,INDIA,19,LAKSHADWEEP,CHETLAT,,,
1,INDIA,19,LAKSHADWEEP,KADMAT,,,
1,INDIA,19,LAKSHADWEEP,KALPENI,,,
1,INDIA,19,LAKSHADWEEP,KILTAN,,,
1,INDIA,19,LAKSHADWEEP,KAVARATTI,,,
1,INDIA,19,LAKSHADWEEP,MINICOY,,,
1,INDIA,27,PONDICHERRY,PUDUCHERY,,,
1,INDIA,27,PONDICHERRY,KARAIKAL,,,
1,INDIA,27,PONDICHERRY,MAHE,,,
1,INDIA,27,PONDICHERRY,YANAM,,,
