"SiteId","SiteName","Latitude","Longitude","State","Type","District","Block"
"W201115073012501","Dapada","20°11'15"" N","73°1'25"" E","08","Dug Well","DADAR & NAGAR HAVELI","DADAR & NAGAR HAVELI"
"W200830073055001","Shelti","20°8'30"" N","73°5'50"" E","08","Dug Well","DADAR & NAGAR HAVELI","DADAR & NAGAR HAVELI"
"W200525073092901","Chinsda","20°5'25"" N","73°9'29"" E","08","Dug Well","DADAR & NAGAR HAVELI","DADAR & NAGAR HAVELI"
"W201025073093001","Dudhani","20°10'25"" N","73°9'30"" E","08","Dug Well","DADAR & NAGAR HAVELI","DADAR & NAGAR HAVELI"
"W283822077145601","Rajghat Pz","28°38'22"" N","77°14'56"" E","10","Tube Well","CENTRAL","CENTRAL"
"W283745077141501","Parsidharamsala Dw","28°37'45"" N","77°14'15"" E","10","Dug Well","CENTRAL","CENTRAL"
"W283659077181601","Mayur Vihar B Block, Ph-II","28°36'59"" N","77°18'16"" E","10","Tube Well","EAST","EAST"
"W283540077162401","Nagali Rajapur Pz","28°35'40"" N","77°16'24"" E","10","Tube Well","EAST","EAST"
"W283514077180501","Chilla Regulator","28°35'14"" N","77°18'5"" E","10","Tube Well","EAST","EAST"
"W283601077175501","Chillasaroda Pz","28°36'1"" N","77°17'55"" E","10","Tube Well","EAST","EAST"
"W283625077155801","Nizamuddin Bridge-1","28°36'25"" N","77°15'58"" E","10","Tube Well","EAST","EAST"
"W283617077155801","Nizamuddin Bridge-2","28°36'17"" N","77°15'58"" E","10","Tube Well","EAST","EAST"
"W283630077160002","Akshardham Temple Pz","28°36'30"" N","77°16'0"" E","10","Tube Well","EAST","EAST"
"W283741077190501","Ghazipur Crossing Pz","28°37'41"" N","77°19'5"" E","10","Tube Well","EAST","EAST"
"W283945077150901","Gandhi Nagar Pz","28°39'45"" N","77°15'9"" E","10","Tube Well","EAST","EAST"
"W283940077181101","Cbd Shahdara Pz","28°39'40"" N","77°18'11"" E","10","Tube Well","EAST","EAST"
"W283655077195101","Kondli Pz","28°36'55"" N","77°19'51"" E","10","Tube Well","EAST","EAST"
"W283525077125901","Lodhi Garden (D)","28°35'25"" N","77°12'59"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283525077125902","Lodhi Garden.(SH)","28°35'25"" N","77°12'59"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283525077124501","Safdarjung tomb","28°35'25"" N","77°12'45"" E","10","Dug Well","NEW DELHI","NEW DELHI"
"W283530077131401","Lodhi Graden Dw","28°35'30"" N","77°13'14"" E","10","Dug Well","NEW DELHI","NEW DELHI"
"W283655077124501","Shram Shakti Bhawan 3","28°36'55"" N","77°12'45"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283653077124301","Shram Shakti Bhawan 1","28°36'53"" N","77°12'43"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283645077133001","India gate","28°36'45"" N","77°13'30"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283642077115801","Presidents Estate-1","28°36'42"" N","77°11'58"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283630077103001","Kitchner road","28°36'30"" N","77°10'30"" E","10","Dug Well","NEW DELHI","NEW DELHI"
"W283622077123601","Nehru Park Dw","28°36'22"" N","77°12'36"" E","10","Dug Well","NEW DELHI","NEW DELHI"
"W283615077103001","Mahabir Vansth.","28°36'15"" N","77°10'30"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283702077120001","Presidents Estate-2","28°37'2"" N","77°12'0"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283834077121301","Pachkuian Road","28°38'34"" N","77°12'13"" E","10","Dug Well","NEW DELHI","NEW DELHI"
"W283758077114501","Mandir Lane Pz","28°37'58"" N","77°11'45"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W283755077115501","Birla mandir","28°37'55"" N","77°11'55"" E","10","Dug Well","NEW DELHI","NEW DELHI"
"W283654077124401","Shram Shakti Bhawan 2","28°36'54"" N","77°12'44"" E","10","Tube Well","NEW DELHI","NEW DELHI"
"W284608077122701","Burari Auger Pz","28°46'8"" N","77°12'27"" E","10","Tube Well","NORTH","NORTH"
"W284424077132101","Jagatpur Pz-2","28°44'24"" N","77°13'21"" E","10","Tube Well","NORTH","NORTH"
"W284536077122701","Burarai-Pz","28°45'36"" N","77°12'27"" E","10","Tube Well","NORTH","NORTH"
"W284436077131701","Jagatpur Pz-1","28°44'36"" N","77°13'17"" E","10","Tube Well","NORTH","NORTH"
"W284145077134001","Majanu Ka Tila Dw","28°41'45"" N","77°13'40"" E","10","Dug Well","NORTH","NORTH"
"W284020077135001","ISBT (Kashmiri Gate) Dw","28°40'20"" N","77°13'50"" E","10","Dug Well","NORTH","NORTH"
"W284105077115801","Kingsway Camp Police Ground Pz","28°41'5"" N","77°11'58"" E","10","Tube Well","NORTH","NORTH"
"W284257077152401","Wazirabad Raf","28°42'57"" N","77°15'24"" E","10","Tube Well","NORTH EAST","NORTH EAST"
"W284215077162801","Gokulpuri E Pz","28°42'15"" N","77°16'28"" E","10","Tube Well","NORTH EAST","NORTH EAST"
"W284215077162701","Gokulpuri W Pz","28°42'15"" N","77°16'27"" E","10","Tube Well","NORTH EAST","NORTH EAST"
"W284034077174901","G T Road Shahdara Dw","28°40'34"" N","77°17'49"" E","10","Dug Well","NORTH EAST","NORTH EAST"
"W284105077145701","Ushmanpur Pz","28°41'5"" N","77°14'57"" E","10","Tube Well","NORTH EAST","NORTH EAST"
"W284530077034501","Barwala Pz","28°45'30"" N","77°3'45"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284420077093001","Balsawa Landfill","28°44'20"" N","77°9'30"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284225077013001","Rani Khera","28°42'25"" N","77°1'30"" E","10","Dug Well","NORTH WEST","NORTH WEST"
"W284520077002101","Majara Dabas","28°45'20"" N","77°0'21"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284510077054201","Rohini Sec-28","28°45'10"" N","77°5'42"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284510076580002","Jaunti Dw","28°45'10"" N","76°58'0"" E","10","Dug Well","NORTH WEST","NORTH WEST"
"W284450077071001","Delhi College of Engineering","28°44'50"" N","77°7'10"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W285129077114701","Palla Zero RD","28°51'29"" N","77°11'47"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284411077094601","Balswa Lake","28°44'11"" N","77°9'46"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284356077061601","Rohini Sector - 11","28°43'56"" N","77°6'16"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284344077084901","Haiderpur Pz","28°43'44"" N","77°8'49"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284330077000001","Kanjhawala (pz)","28°43'30"" N","77°0'0"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284310076580001","Nizampur","28°43'10"" N","76°58'0"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284855077090602","Bakoli -  Shallow Pz","28°48'55"" N","77°9'6"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W285128077070601","BBMB Narela Pz","28°51'28"" N","77°7'6"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W285105077042502","Bankner-Pz","28°51'5"" N","77°4'25"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W285036077074601","Singhola Pz","28°50'36"" N","77°7'46"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284529077055701","Rohini Sector 26","28°45'29"" N","77°5'57"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284921077121301","Palla Temple","28°49'21"" N","77°12'13"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284910076595001","Auchandi Pz","28°49'10"" N","76°59'50"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284855077090601","Bakoli-  Deep Pz","28°48'55"" N","77°9'6"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284853077115101","Tiggipur Shallow Pz","28°48'53"" N","77°11'51"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284853077115001","Tiggipur Deep Pz","28°48'53"" N","77°11'50"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284840076570001","Kutubgarh Pz","28°48'40"" N","76°57'0"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284720077014502","Bawana Dw New","28°47'20"" N","77°1'45"" E","10","Dug Well","NORTH WEST","NORTH WEST"
"W284610077070501","Khera Kalan Pz","28°46'10"" N","77°7'5"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W285005077012101","Qatlupur Pz","28°50'5"" N","77°1'21"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284955077003001","Hareoli Dw","28°49'55"" N","77°0'30"" E","10","Dug Well","NORTH WEST","NORTH WEST"
"W284200077020001","Mubarakpur","28°42'0"" N","77°2'0"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284128077072601","Sainik Vihar Pz","28°41'28"" N","77°7'26"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284125077044501","Mangolpuri Pz","28°41'25"" N","77°4'45"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284102077105601","Ashok Vihar - IV","28°41'2"" N","77°10'56"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W284028077085901","Punjabi Bagh","28°40'28"" N","77°8'59"" E","10","Tube Well","NORTH WEST","NORTH WEST"
"W283546077144201","Sundar Nursery Pz","28°35'46"" N","77°14'42"" E","10","Tube Well","SOUTH","SOUTH"
"W283542077150301","Humayun Tomb","28°35'42"" N","77°15'3"" E","10","Dug Well","SOUTH","SOUTH"
"W282818077074701","Ayanagar Pz","28°28'18"" N","77°7'47"" E","10","Tube Well","SOUTH","SOUTH"
"W283054077200601","Jaitpur Khadar RD-2600","28°30'54"" N","77°20'6"" E","10","Tube Well","SOUTH","SOUTH"
"W283022077105601","Jamali Kamali","28°30'22"" N","77°10'56"" E","10","Dug Well","SOUTH","SOUTH"
"W282922077084501","Sultanpur IMS","28°29'22"" N","77°8'45"" E","10","Tube Well","SOUTH","SOUTH"
"W282837077092201","Gadaipur Pz","28°28'37"" N","77°9'22"" E","10","Tube Well","SOUTH","SOUTH"
"W283140077133601","Pusp Vihar Pz","28°31'40"" N","77°13'36"" E","10","Tube Well","SOUTH","SOUTH"
"W282805077090001","Jaunapur DJB","28°28'5"" N","77°9'0"" E","10","Tube Well","SOUTH","SOUTH"
"W282737077110001","Fatehpur Beri Pz","28°27'37"" N","77°11'0"" E","10","Tube Well","SOUTH","SOUTH"
"W282432077112201","Jheel Khoh","28°24'32"" N","77°11'22"" E","10","Dug Well","SOUTH","SOUTH"
"W282512077122801","Balbir Nagar","28°25'12"" N","77°12'28"" E","10","Dug Well","SOUTH","SOUTH"
"W282540077123001","Bhatti-Pz","28°25'40"" N","77°12'30"" E","10","Tube Well","SOUTH","SOUTH"
"W282840077121601","Satbari Pz","28°28'40"" N","77°12'16"" E","10","Tube Well","SOUTH","SOUTH"
"W283032077202601","Jaitpur Khadar RD-3500","28°30'32"" N","77°20'26"" E","10","Tube Well","SOUTH","SOUTH"
"W283243077120801","Hauz Khas Pz","28°32'43"" N","77°12'8"" E","10","Tube Well","SOUTH","SOUTH"
"W283236077185101","Kalindi Kunj Barrage Pz","28°32'36"" N","77°18'51"" E","10","Tube Well","SOUTH","SOUTH"
"W283128077122201","Saket D Block Pz","28°31'28"" N","77°12'22"" E","10","Tube Well","SOUTH","SOUTH"
"W283144077193101","Madanpur Khadar","28°31'44"" N","77°19'31"" E","10","Tube Well","SOUTH","SOUTH"
"W283144077135601","Madan Gir","28°31'44"" N","77°13'56"" E","10","Tube Well","SOUTH","SOUTH"
"W283409077173201","Batla House Pz","28°34'9"" N","77°17'32"" E","10","Tube Well","SOUTH","SOUTH"
"W282945077160001","Asola Pz","28°29'45"" N","77°16'0"" E","10","Tube Well","SOUTH","SOUTH"
"W283532077073901","Kabul Line Pz","28°35'32"" N","77°7'39"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283612077064001","CVD Depot Cant (Sh)","28°36'12"" N","77°6'40"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283612077064002","CVD Depot Cant (Md)","28°36'12"" N","77°6'40"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283508077013401","Dwarka Sec-16 (Tp)","28°35'8"" N","77°1'34"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283443077062901","Tagore Garden Pz","28°34'43"" N","77°6'29"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283442077062801","Shekhawati Line Pz","28°34'42"" N","77°6'28"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283436076545101","Ojwah Pz","28°34'36"" N","76°54'51"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283626076533801","Mandela Khurd Pz","28°36'26"" N","76°53'38"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283653077000201","Najafgarh Town","28°36'53"" N","77°0'2"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283355077043001","Papankalan(SPG)","28°33'55"" N","77°4'30"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283624077074401","Kirbi Place Pz","28°36'24"" N","77°7'44"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283612077064003","CVD Depot Cant (Dp)","28°36'12"" N","77°6'40"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283105076541501","Raota","28°31'5"" N","76°54'15"" E","10","Dug Well","SOUTH WEST","SOUTH WEST"
"W283039076535601","Deorala Pz","28°30'39"" N","76°53'56"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283427076514401","Issapur Khera Pz","28°34'27"" N","76°51'44"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283209077092502","JUN Pz-3 (D) Downstream","28°32'9"" N","77°9'25"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283352076504501","Dhansa Pz","28°33'52"" N","76°50'45"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283342077031601","Dwarka Sect.-20","28°33'42"" N","77°3'16"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283247077003401","Chawla","28°32'47"" N","77°0'34"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283210076541701","Jhuljhuli Dw","28°32'10"" N","76°54'17"" E","10","Dug Well","SOUTH WEST","SOUTH WEST"
"W283129076571201","Sikarpur Shallow","28°31'29"" N","76°57'12"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283209077092501","JUN Pz-13 Upstreem","28°32'9"" N","77°9'25"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283205076541001","Jhuljhuli Pz","28°32'5"" N","76°54'10"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283203076543101","Daryapur Khurd","28°32'3"" N","76°54'31"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283235076575501","Daulatpur Pz","28°32'35"" N","76°57'55"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283759077085601","PUSA Indrapuri Gate","28°37'59"" N","77°8'56"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283821077094401","PUSA (NRL)","28°38'21"" N","77°9'44"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283820076591501","Dichaon Kalan","28°38'20"" N","76°59'15"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283820076582502","Jharoda Kalan Pz","28°38'20"" N","76°58'25"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283755077093401","PUSA (WTC)","28°37'55"" N","77°9'34"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283130077045501","Kapashera ","28°31'30"" N","77°4'55"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283634077090201","Nicolsan Range Pz","28°36'34"" N","77°9'2"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283505077053701","Palam Signal Camp","28°35'5"" N","77°5'37"" E","10","Tube Well","SOUTH WEST","SOUTH WEST"
"W283855077014501","Tilangpur Kotla Dw","28°38'55"" N","77°1'45"" E","10","Dug Well","WEST","WEST"
"W283900077010001","Baprola Dw","28°39'0"" N","77°1'0"" E","10","Dug Well","WEST","WEST"
"W283756077042701","Vikashpuri Pz","28°37'56"" N","77°4'27"" E","10","Tube Well","WEST","WEST"
"W283748077052901","Janakpuri Pz","28°37'48"" N","77°5'29"" E","10","Tube Well","WEST","WEST"
"W283707077064001","Mayapuri Pz","28°37'7"" N","77°6'40"" E","10","Tube Well","WEST","WEST"
"W284100076581001","Tikri Kalan Pz","28°41'0"" N","76°58'10"" E","10","Tube Well","WEST","WEST"
"W284109077030901","Nangloi Pz","28°41'9"" N","77°3'9"" E","10","Tube Well","WEST","WEST"
"W284056076593901","Hiran Kudna Dw","28°40'56"" N","76°59'39"" E","10","Dug Well","WEST","WEST"
"W284041077054101","Peera Garhi Pz","28°40'41"" N","77°5'41"" E","10","Tube Well","WEST","WEST"
"W153736073523501","Sirsaim","15°37'36"" N","73°52'35"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153125073494901","Alto Betim Porvorim","15°31'25"" N","73°49'49"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153634073493501","Mapuca","15°36'34"" N","73°49'35"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153243073452901","Calangute","15°32'43"" N","73°45'29"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153422073473301","Parra","15°34'22"" N","73°47'33"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153503073441701","Anjuna Beach","15°35'3"" N","73°44'17"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153823073534501","Adavapal","15°38'23"" N","73°53'45"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W154006073525301","Pirna","15°40'6"" N","73°52'53"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153724073460301","Shivoli Brahmanwada","15°37'24"" N","73°46'3"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153838073501401","Colval","15°38'38"" N","73°50'14"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153410073514801","Olaulim","15°34'10"" N","73°51'48"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W153100073502101","Britona","15°31'0"" N","73°50'21"" E","11","Dug Well","NORTH GOA","BARDEZ"
"W154111073553801","Sal","15°41'11"" N","73°55'38"" E","11","Dug Well","NORTH GOA","BICHOLIM"
"W153649073553501","Mulgaon Shivalkherwad","15°36'49"" N","73°55'35"" E","11","Dug Well","NORTH GOA","BICHOLIM"
"W153500073574001","Bicholim(pz)","15°35'0"" N","73°57'40"" E","11","Bore Well","NORTH GOA","BICHOLIM"
"W153026074024701","Surla(pz)","15°30'26"" N","74°2'47"" E","11","Bore Well","NORTH GOA","BICHOLIM"
"W153815073441201","Morji","15°38'15"" N","73°44'12"" E","11","Dug Well","NORTH GOA","PERNEM"
"W154229073450501","Korgaon1","15°42'29"" N","73°45'5"" E","11","Dug Well","NORTH GOA","PERNEM"
"W154508073502001","Uguem(ugawe)","15°45'8"" N","73°50'20"" E","11","Dug Well","NORTH GOA","PERNEM"
"W154303073475601","Pernem","15°43'3"" N","73°47'56"" E","11","Dug Well","NORTH GOA","PERNEM"
"W154231073511801","Nagjhar","15°42'31"" N","73°51'18"" E","11","Dug Well","NORTH GOA","PERNEM"
"W154053073450801","Sawanthawada","15°40'53"" N","73°45'8"" E","11","Dug Well","NORTH GOA","PERNEM"
"W151912074020801","Shiroda","15°19'12"" N","74°2'8"" E","11","Dug Well","NORTH GOA","PONDA"
"W151657074054501","Panchawadi(pz)","15°16'57"" N","74°5'45"" E","11","Bore Well","NORTH GOA","PONDA"
"W152327074000101","Ponda(pz)","15°23'27"" N","74°0'1"" E","11","Bore Well","NORTH GOA","PONDA"
"W152120074001201","Bori","15°21'20"" N","74°0'12"" E","11","Dug Well","NORTH GOA","PONDA"
"W151819074025401","Mankem","15°18'19"" N","74°2'54"" E","11","Dug Well","NORTH GOA","PONDA"
"W152904074082601","Khadki(harijanwada)","15°29'4"" N","74°8'26"" E","11","Dug Well","NORTH GOA","SATARI"
"W153155074081801","Valpoi","15°31'55"" N","74°8'18"" E","11","Dug Well","NORTH GOA","SATARI"
"W153636074040001","Bayalwadikeri(querim)","15°36'36"" N","74°4'0"" E","11","Dug Well","NORTH GOA","SATARI"
"W153248074030201","Honda","15°32'48"" N","74°3'2"" E","11","Dug Well","NORTH GOA","SATARI"
"W153535074024701","Morlem","15°35'35"" N","74°2'47"" E","11","Dug Well","NORTH GOA","SATARI"
"W153341074094701","Nagargoan","15°33'41"" N","74°9'47"" E","11","Dug Well","NORTH GOA","SATARI"
"W153516074112801","Bhamber Nanoda Cross","15°35'16"" N","74°11'28"" E","11","Dug Well","NORTH GOA","SATARI"
"W153740074075001","Charayode","15°37'40"" N","74°7'50"" E","11","Dug Well","NORTH GOA","SATARI"
"W152858074081301","Khotodem","15°28'58"" N","74°8'13"" E","11","Dug Well","NORTH GOA","SATARI"
"W153221074051701","Bhujpal","15°32'21"" N","74°5'17"" E","11","Dug Well","NORTH GOA","SATARI"
"W153755074084701","Hivre Budruk","15°37'55"" N","74°8'47"" E","11","Dug Well","NORTH GOA","SATARI"
"W152729073481501","Karanjhalen","15°27'29"" N","73°48'15"" E","11","Dug Well","NORTH GOA","TISWADI"
"W152959073550001","Velha Goa","15°29'59"" N","73°55'0"" E","11","Bore Well","NORTH GOA","TISWADI"
"W152629073524701","Goa Velha","15°26'29"" N","73°52'47"" E","11","Dug Well","NORTH GOA","TISWADI"
"W152922073522701","Gavalebhat Chimbel","15°29'22"" N","73°52'27"" E","11","Dug Well","NORTH GOA","TISWADI"
"W152741073535301","Gauli Mola","15°27'41"" N","73°53'53"" E","11","Dug Well","NORTH GOA","TISWADI"
"W150023074030201","Canacona","15°0'23"" N","74°3'2"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W145900074063301","Hattipal Poinguinem","14°59'0"" N","74°6'33"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W145656074032201","Daptamol Lolien","14°56'56"" N","74°3'22"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W145439074051101","Polem(polen)","14°54'39"" N","74°5'11"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W150225073593201","Agonda Desaiwada","15°2'25"" N","73°59'32"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W150207074070801","Shrishtal Gaondongar","15°2'7"" N","74°7'8"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W150212074015201","Gulem Velipwada","15°2'12"" N","74°1'52"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W150112074043101","Sristal","15°1'12"" N","74°4'31"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W145952074112801","Yedda","14°59'52"" N","74°11'28"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W145831074054301","Ponquini","14°58'31"" N","74°5'43"" E","11","Dug Well","SOUTH GOA","CANACONA"
"W151417074065001","Ghadiawada","15°14'17"" N","74°6'50"" E","11","Dug Well","SOUTH GOA","QUEPEM"
"W151301074045301","Quepem","15°13'1"" N","74°4'53"" E","11","Dug Well","SOUTH GOA","QUEPEM"
"W151125074021701","Akamol Ambavalli","15°11'25"" N","74°2'17"" E","11","Dug Well","SOUTH GOA","QUEPEM"
"W150724073564801","Kanagini(pz)","15°7'24"" N","73°56'48"" E","11","Bore Well","SOUTH GOA","QUEPEM"
